,protein.Accession,gene_symbol,pred_prob,protein_probability,soft_label,hard_label,mRNA_TPM,degree
441,P56279,TCL1A,0.13091614842414856,0.0,0.26803251,0.0,0.490585222,0.0
442,Q3ZAQ7,VMA21,0.13091614842414856,0.0,0.856451905,1.0,4.057507013,0.0
443,Q86Y97,KMT5C,0.2913077771663666,0.131306884,0.166888602,0.0,4.438877222,6.022367813028454
444,O75679,RFPL3,0.1365485042333603,0.0,0.188476327,0.0,0.0,3.9068905956085187
447,Q6UXI9,NPNT,0.19486162066459656,0.537100047,0.262515815,0.0,1.924609948,4.392317422778761
448,O60383,GDF9,0.1354643851518631,0.0,0.217852353,0.0,1.563296616,6.321928094887363
449,Q3SY46,KRTAP13-3,0.13673143088817596,0.0,0.083773734,0.0,0.0,5.459431618637297
452,Q969H8,MYDGF,0.9398398995399475,0.999775394,0.999939016,1.0,3.901041755,3.807354922057604
453,Q9UHV2,SERTAD1,0.14362412691116333,0.0,0.13864773,0.0,5.111085307,4.807354922057604
454,O14599,BPY2; BPY2B; BPY2C,0.13091614842414856,0.0,0.049333208,0.0,0.0,0.0
455,O43402,EMC8,0.15167535841464996,0.0,0.855850471,1.0,3.480776222,4.754887502163468
456,P11766,ADH5,0.8356412649154663,0.999999394,0.85449379,1.0,3.519303239,6.845490050944375
457,Q14695,KIAA0087,0.13091614842414856,0.0,0.165393255,0.0,0.0,0.0
458,Q5SRN2,TSBP1,0.21059882640838623,0.0,0.236194712,0.0,0.0,3.9068905956085187
459,Q9BW91,NUDT9,0.15808609127998352,0.0,0.784889425,1.0,1.953788636,5.357552004618084
460,P20132,SDS,0.16420717537403107,0.0,0.055973735,0.0,0.996488935,6.0
462,Q86UY6,NAA40,0.19801580905914307,0.0,0.233953059,0.0,3.094933624,4.906890595608519
463,Q9NP98,MYOZ1,0.1679404079914093,0.0,0.210510097,0.0,0.033536608,6.491853096329675
464,A6NFT4,CFAP73,0.13455812633037567,0.0,0.197570865,0.0,2.375256005,3.807354922057604
466,Q8IZY5,BLID,0.20125600695610046,0.0,0.09500384,0.0,0.0,2.0
468,P0DJD0,RGPD1,0.3344719111919403,0.556735755,0.926536755,1.0,0.0,5.285402218862249
469,O43435,TBX1,0.1424735188484192,0.0,0.189024974,0.0,0.048821539,6.266786540694901
471,A6NDX5,ZNF840P,0.13091614842414856,0.0,0.237389099,0.0,0.0,0.0
472,Q8N3J9,ZNF664,0.1350260227918625,0.0,0.094479775,0.0,3.818447517,3.700439718141092
473,Q8NGE5,OR10A7,0.21278569102287292,0.0,0.081627784,0.0,0.0,3.584962500721156
474,Q6PD74,AAGAB,0.21979057788848877,0.0,0.829686381,1.0,2.351888459,4.700439718141092
475,Q96C36,PYCR2,0.45101743936538696,0.139419816,0.855925768,1.0,4.828697773,5.0
478,Q9UGJ1,TUBGCP4,0.4379354417324066,0.477662173,0.285504746,0.0,2.986715336,5.554588851677638
479,O00622,CCN1,0.16667193174362183,0.0,0.174850866,0.0,4.420689393,6.714245517666122
480,Q71RS6,SLC24A5,0.14723517000675201,0.0,0.111059445,0.0,0.0,5.554588851677638
481,Q01860,POU5F1,0.14826832711696625,0.0,0.226325348,0.0,1.740161577,8.826548487290914
483,Q08378,GOLGA3,0.8238804936408997,0.953912778,0.956320801,1.0,3.601709256,5.700439718141092
485,Q5T7P3,LCE1B,0.1368650496006012,0.0,0.064003803,0.0,0.0,5.459431618637297
489,Q7Z392,TRAPPC11,0.2988978922367096,0.752406064,0.718365163,1.0,1.742475244,5.930737337562887
491,O43252,PAPSS1,0.8534041047096252,0.917239875,0.839308304,1.0,1.285530476,6.539158811108031
493,Q0VFX4,0,0.13091614842414856,0.0,0.288934084,0.0,0.0,0.0
494,Q14005,IL16,0.6230921745300293,0.999970536,0.805716749,1.0,0.465122426,6.954196310386875
496,Q8TEE9,SAP25,0.13091614842414856,0.0,0.0,0.0,2.615448081,0.0
498,Q7RTY8,TMPRSS7,0.5036543011665344,0.140347643,0.247664775,0.0,0.01435276,1.0
499,O75431,MTX2,0.232356458902359,0.0,0.999714589,1.0,1.535003937,6.087462841250339
500,Q16533,SNAPC1,0.17196258902549744,0.140787603,0.087388422,0.0,1.326878826,5.727920454563199
501,Q9BZR9,TRIM8,0.13091614842414856,0.0,0.297166055,0.0,4.565415502,0.0
503,A0A3B3IS91,POLGARF,0.13091614842414856,0.0,0.233729422,0.0,0.0,0.0
504,Q9NU22,MDN1,0.41291773319244385,0.208391818,0.287023325,0.0,2.683244308,6.807354922057604
505,Q6UX46,ALKAL2,0.15134184062480927,0.0,0.200534392,0.0,0.035553931,3.584962500721156
507,Q6IEZ7,OR2T5,0.13091614842414856,0.0,0.025267918,0.0,0.0,0.0
508,A0A1B0GVH7,IQCM,0.21002426743507385,0.232608139,0.199911379,0.0,0.0,0.0
509,P09936,UCHL1,0.15113899111747742,0.0,0.276855847,0.0,0.407303444,7.614709844115208
510,P14735,IDE,0.1489545851945877,0.0,0.999521494,1.0,1.87992592,6.807354922057604
513,Q8TDV2,GPR148,0.13546307384967804,0.0,0.0,0.0,0.0,3.9068905956085187
514,Q9H210,OR2D2,0.14864936470985413,0.0,0.149439285,0.0,0.0,4.523561956057013
516,A0A0C5B5G6,MT-RNR1,0.13091614842414856,0.0,0.12544463,0.0,11.79653553,0.0
517,Q8NBQ7,AQP11,0.16174864768981934,0.0,0.131853905,0.0,1.182370068,3.9068905956085187
518,Q8NCQ7,PROCA1,0.42219850420951843,0.176830507,0.287886956,0.0,1.894658972,6.189824558880018
519,Q9UBC2,EPS15L1,0.9147850275039673,0.964121046,0.941000563,1.0,1.682366188,6.845490050944375
521,P12319,FCER1A,0.15275974571704865,0.0,0.112966484,0.0,0.820649389,6.700439718141092
522,Q13487,SNAPC2,0.16128471493721008,0.0,0.093563157,0.0,4.061455871,5.78135971352466
523,Q53S99,C2orf83,0.13091614842414856,0.0,0.0,0.0,0.042119689,0.0
525,Q8NDB6,FAM156A; FAM156B,0.19329869747161865,0.0,0.204506121,0.0,0.0,1.0
527,Q8NEA9,GMCL2,0.20878036320209503,0.296923037,0.261089687,0.0,0.0,0.0
529,P11678,EPX,0.6620869040489197,0.999999907,0.790238781,1.0,0.026661523,5.247927513443585
530,Q9BTV4,TMEM43,0.7817859053611755,0.999700257,0.999996432,1.0,4.082529183,6.20945336562895
531,Q8N2Y8,RUSC2,0.26198139786720276,0.230278178,0.297852772,0.0,1.814795009,5.614709844115208
533,Q96C90,PPP1R14B,0.9153428077697754,1.0,0.928362817,1.0,6.453293012,3.700439718141092
534,Q5T0J7,TEX35,0.1489260196685791,0.0,0.200703475,0.0,0.272102661,4.643856189774724
536,A0A075B6S0,TRGJ1,0.13091614842414856,0.0,0.080530689,0.0,0.0,0.0
538,A8MX34,KRTAP29-1,0.1376088708639145,0.0,0.067441601,0.0,0.0,3.169925001442312
539,Q1A5X7,WHAMMP3,0.13091614842414856,0.0,0.18731545,0.0,0.531864698,0.0
540,P58876,H2BC5,0.9354336857795715,0.999999677,0.999999909,1.0,3.448833798,8.700439718141093
543,O75947,ATP5PD,0.939213216304779,0.999999978,1.0,1.0,5.12083618,7.888743248898259
544,Q8N1V8,LINC01561,0.13091614842414856,0.0,0.0,0.0,0.0,0.0
545,Q06495,SLC34A1,0.1394997537136078,0.0,0.210433129,0.0,0.0,6.108524456778169
546,B4DJY2,TMEM233,0.13516554236412048,0.0,0.0,0.0,0.026923508,3.0
547,Q6PK04,CCDC137,0.16370297968387604,0.0,0.024603131,0.0,4.606328631,4.954196310386875
548,P42356,PI4KA,0.3415071368217468,0.299163477,0.818252179,1.0,2.738268852,6.794415866350106
552,Q7Z5P4,HSD17B13,0.22489480674266815,0.171810187,0.166099998,0.0,0.191735728,4.700439718141092
553,O95817,BAG3,0.9371240735054016,0.999393198,0.874320284,1.0,4.017516723,7.658211482751795
554,Q9HBX3,SND1-IT1,0.13091614842414856,0.0,0.0,0.0,3.245848402,0.0
558,P51572,BCAP31,0.934442937374115,0.999995065,0.999999992,1.0,4.748060393,7.066089190457772
559,Q9BZM6,ULBP1,0.16672305762767792,0.0,0.13770314,0.0,0.543955282,5.643856189774724
560,Q8TF47,ZFP90,0.16151206195354462,0.0,0.271772117,0.0,1.760114033,4.0
563,Q7LBR1,CHMP1B,0.2905632257461548,0.0,0.113410703,0.0,6.582283145,5.754887502163468
564,Q92556,ELMO1,0.8722788691520691,0.996523209,0.950143055,1.0,0.139791996,6.554588851677638
567,P60509,ERVPABLB-1,0.13091614842414856,0.0,0.135505683,0.0,0.0,0.0
568,P52798,EFNA4,0.23644675314426422,0.0,0.089370343,0.0,3.014233269,5.807354922057604
569,Q9UBQ6,EXTL2,0.13091614842414856,0.0,0.059791473,0.0,1.834956429,0.0
570,Q8WXQ3,LINC01599,0.21002864837646484,0.232381716,0.276169603,0.0,0.0,0.0
571,Q6NSZ9,ZSCAN25,0.13975657522678375,0.0,0.238765087,0.0,3.365664721,4.392317422778761
573,Q8N8U2,CDYL2,0.25909456610679626,0.0,0.26515665,0.0,0.132408313,6.569855608330948
574,A2RU14,TMEM218,0.1421305239200592,0.0,0.201350842,0.0,1.591387014,4.321928094887363
575,O60306,AQR,0.21188165247440338,0.0,0.971089245,1.0,2.268245454,7.098032082960526
576,Q9NYG5,ANAPC11,0.13091614842414856,0.0,0.0,0.0,4.141883935,0.0
578,Q9BYD1,MRPL13,0.8499068021774292,0.99935377,0.710659152,1.0,2.198099478,9.259743263690781
579,Q9H1K6,TLNRD1,0.31016531586647034,0.0,0.200081771,0.0,4.945324039,3.9068905956085187
581,P13866,SLC5A1,0.14965862035751343,0.0,0.14813808,0.0,2.34881221,6.554588851677638
582,Q7Z429,GRINA,0.15217044949531555,0.0,0.0,0.0,6.45274403,4.906890595608519
583,P14625,HSP90B1,0.9144973158836365,0.999999999,1.0,1.0,6.799807525,8.546894459887637
587,Q8N6C8,LILRA3,0.13091614842414856,0.0,0.867955408,1.0,0.0,0.0
588,E9PB15,PTGES3L,0.3251974582672119,0.0,0.20413494,0.0,1.231059149,4.0
591,O00451,GFRA2,0.2452227920293808,0.226198699,0.258642365,0.0,0.035224514,6.022367813028454
594,O95219,SNX4,0.18825379014015198,0.0,0.801375801,1.0,1.35371582,6.94251450533924
597,Q96PU8,QKI,0.9375266432762146,0.999999522,0.973329189,1.0,1.485868867,7.2384047393250786
598,Q15726,KISS1,0.1594114601612091,0.0,0.144911289,0.0,1.711869952,7.257387842692652
599,Q13569,TDG,0.1974724531173706,0.0,0.235264831,0.0,3.332993806,6.870364719583405
600,O00425,IGF2BP3,0.2972062826156616,0.0,0.704949882,1.0,1.988394005,7.076815597050831
601,Q8TDT2,GPR152,0.14163893461227417,0.0,0.122054523,0.0,0.534509079,4.700439718141092
603,Q3LI59,KRTAP21-2,0.13626408576965332,0.0,0.125431289,0.0,0.0,4.459431618637297
605,Q15029,EFTUD2,0.9392806887626648,0.999999299,0.99999999,1.0,3.821936842,9.361943773735241
606,Q96KW9,SPACA7,0.1354072093963623,0.0,0.124494488,0.0,0.0,3.807354922057604
607,A0A1B0GTL2,C20orf204,0.13091614842414856,0.0,0.043997889,0.0,2.525323033,0.0
608,Q9Y266,NUDC,0.9367629289627075,0.999829197,0.99885271,1.0,4.018435272,7.700439718141092
609,Q8NGF9,OR4X2,0.13091614842414856,0.0,0.0,0.0,0.0,0.0
611,P63027,VAMP2,0.9316508173942566,0.999999978,1.0,1.0,4.602711603,0.0
613,Q8NE86,MCU,0.39603936672210693,0.771438694,0.999763334,1.0,2.29575449,6.0
616,P30301,MIP,0.25068792700767517,0.582072178,0.1427435,0.0,0.016960044,0.0
618,Q9ULD0,OGDHL,0.5860852599143982,0.58411723,0.869478462,1.0,0.319108751,6.754887502163468
621,Q8NBF1,GLIS1,0.16731932759284973,0.135610109,0.220344576,0.0,0.007194058,4.700439718141092
623,Q5JTJ3,COA6,0.9316502809524536,0.999999689,0.85714195,1.0,3.340325833,0.0
624,P05067,APP,0.9095054268836975,0.968153241,0.892424845,1.0,3.050211486,9.493855449240822
626,Q99536,VAT1,0.9391176104545593,0.999999891,0.999999995,1.0,3.941021663,3.169925001442312
627,Q86WZ6,ZNF227,0.16988886892795563,0.0,0.269429086,0.0,1.597009943,3.700439718141092
634,P33121,ACSL1,0.9342060685157776,0.993706628,0.988816055,1.0,2.008962456,7.467605550082998
635,Q06055,ATP5MC2,0.13091614842414856,0.0,0.233983218,0.0,3.671038783,0.0
637,Q6ZR08,DNAH12,0.2470136135816574,0.613310821,0.710306703,1.0,0.13064228,5.700439718141092
638,Q6PI78,TMEM65,0.15078765153884888,0.0,0.932385507,1.0,0.946921532,4.087462841250339
640,Q96M89,CCDC138,0.2328452616930008,0.170123348,0.191728048,0.0,0.766207768,5.0
641,Q10570,CPSF1,0.53043532371521,0.615464537,0.857255316,1.0,4.930688209,7.507794640198696
642,P0DX04,TMSB15C,0.13091614842414856,0.0,0.038167952,0.0,0.0,0.0
644,Q9C0F1,CEP44,0.20471106469631195,0.0,0.03431308,0.0,0.955029233,5.459431618637297
646,P13995,MTHFD2,0.20327822864055634,0.0,0.818166175,1.0,3.839047547,7.066089190457772
647,O95563,MPC2,0.9180412888526917,0.994576246,0.999824058,1.0,3.693785467,0.0
649,Q5VZ89,DENND4C,0.8920239210128784,0.98894379,0.820355785,1.0,2.116535408,0.0
651,Q5JXC2,MIIP,0.42602697014808655,0.160629819,0.184143429,0.0,3.294476885,3.321928094887362
652,Q9HAP6,LIN7B,0.5264821648597717,0.944531813,0.776145564,1.0,2.622311012,5.857980995127572
655,Q6P1J6,PLB1,0.9308122992515564,0.989736678,0.786219299,1.0,0.463711856,6.523561956057013
657,Q9Y2H8,ZNF510,0.14179791510105133,0.0,0.149682802,0.0,1.630953864,4.087462841250339
658,Q9NS64,RPRM,0.19907331466674805,0.518837296,0.213901475,0.0,0.779779731,3.4594316186372973
659,Q5VTL7,FNDC7,0.19282473623752594,0.448128841,0.230999799,0.0,0.203288322,3.584962500721156
660,O75608,LYPLA1,0.6091659069061279,0.999757742,0.999999989,1.0,2.369730949,6.491853096329675
661,Q9BY32,ITPA,0.4655472934246063,0.411250474,0.978510152,1.0,4.098235758,7.409390936137702
662,P49768,PSEN1,0.3969416618347168,0.252258072,0.999986432,1.0,2.306715074,7.94251450533924
664,Q9H3R2,MUC13,0.1540600210428238,0.0,0.790302162,1.0,3.719450197,6.672425341971495
665,O00287,RFXAP,0.31912392377853394,0.0,0.108817842,0.0,1.556878601,4.700439718141092
667,P59768,GNG2,0.6285672187805176,0.999983718,0.856925422,1.0,0.503485176,8.566054038171092
668,P0C1Z6,TFPT,0.2028023600578308,0.0,0.203543834,0.0,0.075000808,6.0
669,Q9NR00,TCIM,0.5844358205795288,0.567362801,0.0,0.0,5.771349955,3.9068905956085187
670,Q96PF2,TSSK2,0.17830973863601685,0.345396388,0.045902198,0.0,0.824112801,4.954196310386875
672,Q9NXI6,RNF186,0.15816345810890198,0.0,0.162731946,0.0,3.024318649,4.087462841250339
673,P20674,COX5A,0.9355663657188416,0.999999996,0.999999886,1.0,4.246517028,7.851749041416057
674,P61812,TGFB2,0.18194226920604706,0.0,0.092208465,0.0,0.124094137,7.924812503605781
676,P53582,METAP1,0.32487934827804565,0.0,0.816837911,1.0,2.542055328,7.936637939002571
677,O43610,SPRY3,0.1440872997045517,0.0,0.259053417,0.0,0.105143654,5.0
678,Q14203,DCTN1,0.9375354647636414,0.999990488,0.999676636,1.0,3.808454421,8.144658242831882
679,Q8WWF1,C1orf54,0.29097139835357666,0.296272945,0.103459437,0.0,1.466209811,2.0
681,O43364,HOXA2,0.1631472110748291,0.0,0.208027074,0.0,2.808012427,6.658211482751795
682,Q5JTW2,CEP78,0.1945541352033615,0.0,0.293888443,0.0,2.766948689,5.954196310386875
684,Q96GN5,CDCA7L,0.19786907732486725,0.0,0.294593752,0.0,2.718836126,5.614709844115208
685,P15586,GNS,0.19582314789295197,0.0,0.9837863,1.0,3.434774124,6.108524456778169
686,Q99598,TSNAX,0.6847591996192932,0.948679763,0.988791788,1.0,1.632697444,6.266786540694901
690,P01569,IFNA5,0.14066225290298462,0.0,0.034094711,0.0,0.0,7.118941072723508
691,O60760,HPGDS,0.3103933334350586,0.137528771,0.085417096,0.0,0.100927382,6.9886846867721655
692,P27539,GDF1,0.14272251725196838,0.0,0.276077712,0.0,0.0,5.977279923499917
694,A0A1B0GTB2,TUNAR,0.13091614842414856,0.0,0.0,0.0,0.0,0.0
697,P82909,MRPS36,0.19340190291404724,0.0,0.700996641,1.0,2.11598143,6.169925001442312
699,Q32P28,P3H1,0.6745273470878601,0.953002005,0.718819612,1.0,2.620402703,6.459431618637297
700,P30518,AVPR2,0.18650011718273163,0.140486235,0.200241744,0.0,0.30956584,0.0
701,Q5XKP0,MICOS13,0.13091614842414856,0.0,0.980455179,1.0,5.240050991,0.0
702,Q8N336,ELMOD1,0.2424665093421936,0.0,0.158739576,0.0,0.00443401,3.4594316186372973
703,Q9HC47,CTAGE1,0.13091614842414856,0.0,0.0,0.0,0.0,0.0
704,A0A286YF58,TMEM271,0.13091614842414856,0.0,0.095926588,0.0,0.0,0.0
705,Q15545,TAF7,0.20929913222789764,0.419942223,0.754523226,1.0,2.858234065,7.1799090900149345
706,Q6XZB0,LIPI,0.16886521875858307,0.0,0.257867217,0.0,0.0,4.643856189774724
707,Q9HDC5,JPH1,0.14053143560886383,0.0,0.243539598,0.0,1.312404323,5.0
710,Q8NBI6,XXYLT1,0.17985665798187256,0.235175934,0.804512869,1.0,1.264567516,4.087462841250339
711,Q8NCR9,CLRN3,0.1396690458059311,0.0,0.284553352,0.0,2.164128651,4.807354922057604
712,Q5VZF2,MBNL2,0.47100433707237244,0.838009034,0.902012226,1.0,1.722516742,0.0
714,Q15050,RRS1,0.5992052555084229,0.955852237,0.855402201,1.0,6.284032397,8.31741261376487
716,O14773,TPP1,0.9268624782562256,0.99991689,0.952078606,1.0,5.514537304,5.857980995127572
717,Q9UL18,AGO1,0.6352474689483643,0.6022262,0.738854019,1.0,2.674801514,8.294620748891626
718,Q96I51,RCC1L,0.3105030357837677,0.767136991,0.284660976,0.0,3.048241926,5.727920454563199
719,Q9GZX6,IL22,0.18369674682617188,0.396156578,0.038559136,0.0,0.0,8.027905996569885
720,O95407,TNFRSF6B,0.14074601233005524,0.0,0.078302518,0.0,0.0,5.247927513443585
721,Q6PUV4,CPLX2,0.30369532108306885,0.0,0.192351761,0.0,0.011438468,6.247927513443585
722,Q9Y4W2,LAS1L,0.3209511935710907,0.522072718,0.766635167,1.0,2.623830595,7.700439718141092
724,Q9Y3P9,RABGAP1,0.5861429572105408,0.77142995,0.858894567,1.0,1.644192662,5.392317422778761
725,Q6UXQ8,0,0.13091614842414856,0.0,0.128492375,0.0,0.0,0.0
726,P19174,PLCG1,0.9322139024734497,0.997800093,0.814920739,1.0,3.351745217,8.734709620225837
727,P18621,RPL17,0.13091614842414856,0.0,0.960859989,1.0,5.866534008,0.0
728,P35237,SERPINB6,0.7348579168319702,1.0,0.999999933,1.0,4.132825857,4.523561956057013
729,Q9P2N2,ARHGAP28,0.43961864709854126,0.507715737,0.796304763,1.0,0.025001249,3.9068905956085187
730,Q6U949,IGF2-AS,0.13091614842414856,0.0,0.0,0.0,0.040367832,0.0
731,P0C866,LINC00869,0.13091614842414856,0.0,0.156582199,0.0,1.058125746,0.0
732,P55084,HADHB,0.9375697374343872,0.999999639,0.999999992,1.0,3.425366128,7.800899899920305
733,P25791,LMO2,0.2060062289237976,0.0,0.094099656,0.0,1.438142173,7.285402218862249
734,P52799,EFNB2,0.13091614842414856,0.0,0.249638778,0.0,2.626568554,0.0
735,P46939,UTRN,0.7786678075790405,0.921280619,0.789973333,1.0,0.439663655,6.714245517666122
737,P61073,CXCR4,0.17419682443141937,0.0,0.203475331,0.0,4.929506837,9.199672344836364
738,Q13423,NNT,0.9305071234703064,0.998670979,0.99995724,1.0,1.542147619,5.700439718141092
739,Q9NP87,POLM,0.18820086121559143,0.143434379,0.268049295,0.0,3.518725782,0.0
740,P17213,BPI,0.9336056113243103,0.999999951,0.756959919,1.0,0.019967005,5.392317422778761
741,Q96IM9,DYDC2,0.15430159866809845,0.0,0.170742044,0.0,0.0,4.807354922057604
742,Q9UH65,SWAP70,0.9347761273384094,0.996310162,0.960828106,1.0,1.734819758,6.507794640198696
743,Q8WWU7,ITLN2,0.15079699456691742,0.0,0.259080833,0.0,0.850454546,2.584962500721156
744,Q96H20,SNF8,0.5939264297485352,0.667167762,0.827221405,1.0,3.769852708,6.0
745,Q9H7X2,C1orf115,0.1351325511932373,0.0,0.088540702,0.0,1.204216273,2.321928094887362
746,Q9H808,TLE6,0.25808975100517273,0.201104616,0.133502506,0.0,0.814642352,5.357552004618084
747,Q13394,MAB21L1,0.1759929060935974,0.332269517,0.099952801,0.0,0.0,4.087462841250339
750,O00273,DFFA,0.8535459041595459,0.999969265,0.950715829,1.0,3.985744129,5.392317422778761
751,P00387,CYB5R3,0.8510768413543701,0.995511795,0.999989015,1.0,3.458972682,6.087462841250339
753,Q9UKN8,GTF3C4,0.9000963568687439,0.995399604,0.767607408,1.0,3.374548673,5.426264754702098
754,P01763,IGHV3-48,0.9314286112785339,0.99988214,0.746052792,1.0,0.0,0.0
757,Q6NX49,ZNF544,0.22113876044750214,0.0,0.193370057,0.0,1.790676885,2.584962500721156
758,P18428,LBP,0.23882853984832764,0.0,0.840801483,1.0,0.02179389,5.954196310386875
759,Q09FC8,ZNF415,0.18134336173534393,0.0,0.295031203,0.0,0.01325984,2.0
764,O00159,MYO1C,0.44441452622413635,0.818998799,0.875001591,1.0,3.861938076,0.0
765,Q9BZ19,ANKRD60,0.1356615573167801,0.0,0.174894434,0.0,0.026495593,4.0
766,Q9H1I8,ASCC2,0.8032218217849731,0.975715159,0.874231015,1.0,3.796386091,6.169925001442312
769,O15496,PLA2G10,0.1469624787569046,0.0,0.141124222,0.0,0.030445979,6.569855608330948
770,P49736,MCM2,0.7923608422279358,0.97385823,0.955373951,1.0,3.684720209,7.960001932068081
772,P31391,SSTR4,0.1908123940229416,0.245882538,0.032727452,0.0,0.0,6.022367813028454
773,Q6ZT52,FAM43B,0.1364118605852127,0.0,0.112885661,0.0,0.0,2.807354922057604
774,Q8N114,SHISA5,0.4966024160385132,0.83485832,0.162363186,0.0,4.002399626,3.584962500721156
777,Q8TC26,TMEM163,0.18240581452846527,0.346701456,0.261572681,0.0,0.3749137,2.584962500721156
778,P61978,HNRNPK,0.9316508173942566,1.0,0.999999999,1.0,6.200947827,0.0
779,Q96M53,TBATA,0.13091614842414856,0.0,0.296799306,0.0,0.11220417,0.0
780,Q02363,ID2,0.14732977747917175,0.0,0.065376262,0.0,6.860832765,6.965784284662087
781,O75506,HSBP1,0.9377597570419312,0.999912271,0.998073802,1.0,3.060254023,4.754887502163468
785,Q9Y324,FCF1,0.15973320603370667,0.0,0.237649943,0.0,3.091276566,7.813781191217037
786,Q8N884,CGAS,0.42903590202331543,0.195791807,0.242296683,0.0,1.910831139,7.199672344836364
787,Q9UKP6,UTS2R,0.2591042220592499,0.690740381,0.09154896,0.0,0.0,6.108524456778169
788,P43699,NKX2-1,0.1842024177312851,0.0,0.28409941,0.0,0.0,7.409390936137702
791,O15234,CASC3,0.32806429266929626,0.0,0.294022587,0.0,3.867004059,7.434628227636725
792,A0A075B6N3,TRBV24-1,0.5190190672874451,0.870094759,0.239506456,0.0,0.0,0.0
794,Q8N371,KDM8,0.24169929325580597,0.0,0.120121656,0.0,1.487517064,5.169925001442312
795,Q5VZR4,MFSD14CP,0.20995408296585083,0.236224383,0.132151984,0.0,0.0,0.0
796,O14787,TNPO2,0.9252406358718872,0.985609457,0.993425848,1.0,4.258388668,6.087462841250339
797,P22674,CCNO,0.14728161692619324,0.0,0.142090192,0.0,4.272011216,6.491853096329675
800,Q0D2K2,KLHL30,0.19147564470767975,0.404584592,0.256361464,0.0,0.4175367,3.584962500721156
803,Q8IZS6,DYNLT2,0.15675964951515198,0.0,0.134631604,0.0,0.0,5.614709844115208
805,Q96RA2,OR7D2,0.13091614842414856,0.0,0.0,0.0,0.097630283,0.0
806,Q9NS73,MBIP,0.14427334070205688,0.0,0.208211953,0.0,2.885587225,6.0
807,P04632,CAPNS1,0.9316508173942566,1.0,1.0,1.0,6.57561354,0.0
809,Q8N0U8,VKORC1L1,0.19553886353969574,0.0,0.991735255,1.0,2.183677363,3.169925001442312
810,Q96RD3,OR52E6,0.2601417601108551,0.0,0.069062853,0.0,0.0,3.584962500721156
811,P36954,POLR2I,0.9104539752006531,0.997949581,0.856946141,1.0,5.969898781,8.285402218862249
812,Q8WW59,SPRYD4,0.5943459272384644,0.990685956,0.87477681,1.0,3.338172655,3.807354922057604
813,Q8NGR2,OR1L6,0.22176356613636017,0.0,0.127262958,0.0,0.0,3.9068905956085187
814,A0A0B4J249,TRAV5,0.13091614842414856,0.0,0.214370053,0.0,0.0,0.0
816,O15372,EIF3H,0.9350501298904419,0.989775604,0.988361483,1.0,3.320115047,7.523561956057013
817,Q96DR5,BPIFA2,0.14809763431549072,0.0,0.023352567,0.0,0.113198924,5.357552004618084
818,Q4V326,GAGE2E,0.13091614842414856,0.0,0.0,0.0,0.0,0.0
819,Q7Z6K4,NRARP,0.13571345806121826,0.0,0.166898255,0.0,5.274490991,5.169925001442312
824,P56746,CLDN15,0.14042693376541138,0.0,0.198514982,0.0,3.942396151,5.321928094887363
825,Q9UH03,SEPTIN3,0.13091614842414856,0.0,0.229575741,0.0,0.151541634,0.0
829,Q9Y2T6,GPR55,0.13091614842414856,0.0,0.060473685,0.0,0.012438009,0.0
831,Q8N907,DAND5,0.13692961633205414,0.0,0.208622085,0.0,0.274058671,4.700439718141092
834,Q9NSE4,IARS2,0.9252495169639587,0.973975621,0.999978613,1.0,3.097870302,7.383704292474052
